epoch,train_loss,train_acc,ce_loss,orth_loss,coop_loss,aux_loss,val_loss,val_acc,lr
25,0.4098291717193745,85.9508547008547,0.4098291717193745,0.0,0.0,0.0,0.5008472849845886,83.22,0.001
26,0.4034176040493865,86.14449786324786,0.4034176040493865,0.0,0.0,0.0,0.5640602512359619,81.9,0.001
27,0.3925299738292341,86.54513888888889,0.3925299738292341,0.0,0.0,0.0,0.5413786470413208,81.82,0.001
28,0.3821580162924579,86.73878205128206,0.3821580162924579,0.0,0.0,0.0,0.5493073433876038,81.7,0.001
29,0.3780842931182296,87.12161680911682,0.3780842931182296,0.0,0.0,0.0,0.4908466046333313,83.24,0.001
30,0.3664645857450969,87.36200142450143,0.3664645857450969,0.0,0.0,0.0,0.5939947996139526,81.24,0.001
31,0.36244840049675725,87.5133547008547,0.36244840049675725,0.0,0.0,0.0,0.6627107950210571,79.0,0.001
32,0.35235195137836317,87.8761574074074,0.35235195137836317,0.0,0.0,0.0,0.583243549823761,80.14,0.001
33,0.3448213077763207,88.07870370370371,0.3448213077763207,0.0,0.0,0.0,0.5890084901809692,82.02,0.001
34,0.33656350572054883,88.38586182336182,0.33656350572054883,0.0,0.0,0.0,0.5241299149990082,82.9,0.001
35,0.3310886296918589,88.52163461538461,0.3310886296918589,0.0,0.0,0.0,0.47547212171554565,84.1,0.001
36,0.32462645922800754,88.75979344729345,0.32462645922800754,0.0,0.0,0.0,0.6113492628097534,81.14,0.001
37,0.31773249473836684,89.0625,0.31773249473836684,0.0,0.0,0.0,0.5686833043098449,82.12,0.001
38,0.31217899587419295,89.13595085470085,0.31217899587419295,0.0,0.0,0.0,0.5289210767269135,83.46,0.001
39,0.31497535389712733,89.21607905982906,0.31497535389712733,0.0,0.0,0.0,0.5114473629951477,84.08,0.001
40,0.3033052063905276,89.46536680911682,0.3033052063905276,0.0,0.0,0.0,0.6555240805625916,79.72,0.001
41,0.29271300260158006,89.86378205128206,0.29271300260158006,0.0,0.0,0.0,0.4839433783531189,84.3,0.0005
42,0.22811892346354293,92.07621082621083,0.22811892346354293,0.0,0.0,0.0,0.48927212196588515,84.58,0.0005
43,0.21711547086890945,92.47462606837607,0.21711547086890945,0.0,0.0,0.0,0.4388385684967041,85.66,0.0005
44,0.20728483876781245,92.86636396011396,0.20728483876781245,0.0,0.0,0.0,0.4525294532299042,86.12,0.0005
45,0.20191366106611372,92.99323361823362,0.20191366106611372,0.0,0.0,0.0,0.46281769690513613,85.86,0.0005
46,0.19593523185901832,93.26700498575498,0.19593523185901832,0.0,0.0,0.0,0.47744340555667875,85.7,0.0005
47,0.19379679862929886,93.29816595441595,0.19379679862929886,0.0,0.0,0.0,0.4747433991909027,86.22,0.0005
48,0.1878759202114877,93.49848646723646,0.1878759202114877,0.0,0.0,0.0,0.47977430543899535,85.38,0.0005
49,0.1848792048579777,93.69658119658119,0.1848792048579777,0.0,0.0,0.0,0.5099501601219177,84.72,0.00025
50,0.148731367413135,94.91853632478633,0.148731367413135,0.0,0.0,0.0,0.4035124164819717,87.88,0.00025
51,0.13722939932575592,95.3125,0.13722939932575592,0.0,0.0,0.0,0.4546771100282669,86.8,0.00025
52,0.1352563006458459,95.38817663817663,0.1352563006458459,0.0,0.0,0.0,0.42567752232551576,87.14,0.00025
53,0.12693934430211698,95.70201210826211,0.12693934430211698,0.0,0.0,0.0,0.4488309336423874,86.62,0.00025
54,0.1261305785671598,95.67307692307692,0.1261305785671598,0.0,0.0,0.0,0.4403903030395508,87.34,0.00025
55,0.12213123681029024,95.8110754985755,0.12213123681029024,0.0,0.0,0.0,0.45869441912174225,86.92,0.00025
56,0.12287412107818657,95.73985042735043,0.12287412107818657,0.0,0.0,0.0,0.46158764128685,86.9,0.000125
57,0.10147391390214619,96.59455128205128,0.10147391390214619,0.0,0.0,0.0,0.42237995162010195,88.28,0.000125
58,0.09731432822058003,96.73032407407408,0.09731432822058003,0.0,0.0,0.0,0.42379567130804063,88.38,0.000125
59,0.09389521503168294,96.82603276353277,0.09389521503168294,0.0,0.0,0.0,0.4327454161643982,87.96,0.000125
60,0.09165154083332105,96.9840633903134,0.09165154083332105,0.0,0.0,0.0,0.43771417871713636,87.54,0.000125
61,0.08870953689209926,97.05306267806267,0.08870953689209926,0.0,0.0,0.0,0.4492699639201164,87.68,0.000125
62,0.0858102179373856,97.18883547008546,0.0858102179373856,0.0,0.0,0.0,0.45525689063072206,87.62,6.25e-05
63,0.08019330916114342,97.42476851851852,0.08019330916114342,0.0,0.0,0.0,0.43595606534481046,88.18,6.25e-05
64,0.07914417093232316,97.44702635327636,0.07914417093232316,0.0,0.0,0.0,0.4396120682477951,88.06,6.25e-05
65,0.07485973394006236,97.63844373219374,0.07485973394006236,0.0,0.0,0.0,0.4505939326107502,87.78,6.25e-05
66,0.07824314961427467,97.4804131054131,0.07824314961427467,0.0,0.0,0.0,0.4460581905692816,88.02,6.25e-05
67,0.07477125423586267,97.59170227920228,0.07477125423586267,0.0,0.0,0.0,0.44911028539538383,87.7,6.25e-05
68,0.07237701707564698,97.6428952991453,0.07237701707564698,0.0,0.0,0.0,0.4549617785036564,87.76,3.125e-05
69,0.069140384568066,97.7764423076923,0.069140384568066,0.0,0.0,0.0,0.44896319777965543,87.98,3.125e-05
70,0.06895349356226432,97.83876424501425,0.06895349356226432,0.0,0.0,0.0,0.4520130199074745,87.9,3.125e-05
71,0.06603165473417509,97.95005341880342,0.06603165473417509,0.0,0.0,0.0,0.4530873720884323,88.16,3.125e-05
72,0.06674828197000458,97.79424857549857,0.06674828197000458,0.0,0.0,0.0,0.4533359582424164,87.92,3.125e-05
73,0.06701853029175192,97.83431267806267,0.06701853029175192,0.0,0.0,0.0,0.4572575278043747,87.86,3.125e-05
74,0.06692962879925286,97.82540954415954,0.06692962879925286,0.0,0.0,0.0,0.45820624421834943,87.94,1.5625e-05
75,0.062276573968451585,98.08360042735043,0.062276573968451585,0.0,0.0,0.0,0.4551899665802717,88.04,1.5625e-05
76,0.062291325051390546,98.02573005698005,0.062291325051390546,0.0,0.0,0.0,0.45551273244619367,87.98,1.5625e-05
77,0.06229973848686259,97.96785968660969,0.06229973848686259,0.0,0.0,0.0,0.45497505952119827,87.86,1.5625e-05
78,0.06258962570591445,98.06356837606837,0.06258962570591445,0.0,0.0,0.0,0.46061970504522326,88.14,1.5625e-05
79,0.060069478063862716,98.17708333333333,0.060069478063862716,0.0,0.0,0.0,0.458783896446228,88.08,1.5625e-05
80,0.06280207858975456,98.02350427350427,0.06280207858975456,0.0,0.0,0.0,0.4586857067942619,88.02,7.8125e-06
